fid,covid_testing,ecg_machine,ecg_wait,icu_beds,address,beds,city,country,county,id,latitude,longitude,name,state,status,telephone,type,ventilator,website,zip,total_ecg_machine,total_icu_beds,total_beds,total_ventilator
2248,-1,-1,-1,-1,"1811 PLAZA DRIVE",16,"HIGHLANDS RANCH",USA,DOUGLAS,12580129,39.5573325,-105.0100129,"CHILDRENS HOSPITAL COLORADO SOUTH CAMPUS",CO,OPEN,"(720) 777-9400",CHILDREN,-1,http://www.childrenscolorado.org/about/locations/highlands-ranch,80129,-1,-1,-1,-1
2249,-1,-1,-1,-1,"1475 W 49TH ST",247,HIALEAH,USA,MIAMI-DADE,30133012,25.86854243,-80.31226968,"LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS",FL,OPEN,"(305) 558-2500","GENERAL ACUTE CARE",-1,http://www.psghosp.com,33012,-1,-1,-1,-1
2250,-1,-1,-1,-1,"655 W 8TH ST",603,JACKSONVILLE,USA,DUVAL,35332209,30.34850524,-81.66427482,"UF HEALTH JACKSONVILLE",FL,OPEN,"(904) 244-0411","GENERAL ACUTE CARE",-1,http://ufhealthjax.org/,32209,-1,-1,-1,-1
2251,-1,-1,-1,-1,"700 N PALMETTO ST",90,LEESBURG,USA,LAKE,22634748,28.81810186,-81.87440022,"LEESBURG REHABILITATION HOSPITAL",FL,OPEN,"(352) 323-5695","GENERAL ACUTE CARE",-1,http://www.cfhalliance.org/services-rehab-acute.html,34748,-1,-1,-1,-1
2252,-1,-1,-1,-1,"30 WARREN STREET",112,BOSTON,USA,SUFFOLK,10202135,42.34997282,-71.14263104,"FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER",MA,OPEN,"(617) 254-3800",CHILDREN,-1,http://franciscanchildrens.org/,2135,-1,-1,-1,-1
2253,-1,-1,-1,-1,"826 NORTH 8TH STREET",25,ESTHERVILLE,USA,EMMET,92151334,43.40998667,-94.83365792,"AVERA HOLY FAMILY HOSPITAL",IA,OPEN,"(712) 362-2631","CRITICAL ACCESS",-1,http://www.avera-holyfamily.org,51334,-1,-1,-1,-1
2254,-1,-1,-1,-1,"1111 3RD STREET SW",25,DYERSVILLE,USA,DUBUQUE,93052040,42.47562714,-91.13053568,"MERCY MEDICAL CENTER-DYERSVILLE",IA,OPEN,"(563) 875-7101","CRITICAL ACCESS",-1,http://www.mercydubuque.com/mercy-dyersville,52040,-1,-1,-1,-1
2255,-1,-1,-1,-1,"800 11TH ST",25,"CHARLES CITY",USA,FLOYD,93950616,43.05145465,-92.68364371,"FLOYD COUNTY MEMORIAL HOSPITAL",IA,OPEN,"(641) 228-6830","CRITICAL ACCESS",-1,http://www.fcmc.us.com/,50616,-1,-1,-1,-1
2256,-1,-1,-1,-1,"1800 MERCY DR",90,ORLANDO,USA,ORANGE,21532808,28.56763289,-81.43424488,"ASPIRE HEALTH PARTNERS INC",FL,OPEN,"(407) 875-3700",PSYCHIATRIC,-1,http://aspirehealthpartners.com/,32808,-1,-1,-1,-1
2257,-1,-1,-1,-1,"809 E MARION AVE",280,"PUNTA GORDA",USA,CHARLOTTE,6333950,26.94094642,-82.0402774,"BAYFRONT HEALTH PUNTA GORDA",FL,OPEN,"(941) 637-3128","GENERAL ACUTE CARE",-1,http://www.rmchealth.com,33950,-1,-1,-1,-1
2258,-1,-1,-1,-1,"6901 SIMMONS LOOP",114,RIVERVIEW,USA,HILLSBOROUGH,36533578,27.78778121,-82.34510464,"ST JOSEPH'S HOSPITAL SOUTH",FL,OPEN,"(813) 302-8001","GENERAL ACUTE CARE",-1,https://www.baycare.org/sjhs,33578,-1,-1,-1,-1
2259,-1,-1,-1,-1,"2600 BRUCE B DOWNS BLVD",145,"WESLEY CHAPEL",USA,PASCO,36833544,28.19562413,-82.35114261,"ADVENTHEALTH WESLEY CHAPEL",FL,OPEN,"(813) 929-5000","GENERAL ACUTE CARE",-1,https://www.floridahospital.com/wesley-chapel,33544,-1,-1,-1,-1
2260,-1,-1,-1,-1,"1475 NW 12TH AVE",40,MIAMI,USA,MIAMI-DADE,41233136,25.78829775,-80.21565251,"UNIVERSITY OF MIAMI HOSPITAL AND CLINICS",FL,OPEN,"(305) 243-1000",SPECIAL,-1,http://www.uhealthsystem.com,33136,-1,-1,-1,-1
2261,-1,-1,-1,-1,"29910 SR 56",126,"WESLEY CHAPEL",USA,PASCO,36933543,28.20036654,-82.32381142,"NORTH TAMPA BEHAVIORAL HEALTH",FL,OPEN,"(813) 333-0000",PSYCHIATRIC,-1,http://www.northtampabehavioralhealth.com/,33543,-1,-1,-1,-1
2262,-1,-1,-1,-1,"101 AVE O SE",61,"WINTER HAVEN",USA,POLK,32533880,28.00897569,-81.72617786,"WINTER HAVEN WOMEN'S HOSPITAL",FL,OPEN,"(863) 294-7010","GENERAL ACUTE CARE",-1,http://www.winterhavenhospital.org/facilities/rcwi/,33880,-1,-1,-1,-1
2263,-1,-1,-1,-1,"5445 AVENUE O",50,"FORT MADISON",USA,LEE,13652627,40.62580677,-91.38431337,"FORT MADISON COMMUNITY HOSPITAL",IA,OPEN,"(319) 372-6530","GENERAL ACUTE CARE",-1,http://www.fmchosp.com,52627,-1,-1,-1,-1
2264,-1,-1,-1,-1,"640 6TH STREET",17,NEVADA,USA,STORY,7250201,42.01709827,-93.45276476,"STORY COUNTY HOSPITAL NORTH",IA,OPEN,"(515) 382-2111","GENERAL ACUTE CARE",-1,http://www.storymedical.org,50201,-1,-1,-1,-1
2265,-1,-1,-1,-1,"802 SOUTH KENYON ROAD",200,"FORT DODGE",USA,WEBSTER,4850501,42.49221018,-94.19217957,"TRINITY REGIONAL HOSPITAL",IA,OPEN,"(515) 573-3101","GENERAL ACUTE CARE",-1,http://www.unitypoint.org/fortdodge/default.aspx,50501,-1,-1,-1,-1
2266,-1,-1,-1,-1,"920 SOUTH OAK STREET",35,"IOWA FALLS",USA,HARDIN,94650126,42.50069575,-93.26068656,"HANSEN FAMILY HOSPITAL",IA,OPEN,"(641) 648-4631","CRITICAL ACCESS",-1,http://www.hansenfamilyhospital.com/,50126,-1,-1,-1,-1
2267,-1,-1,-1,-1,"1795 HIGHWAY 64 EAST",22,ANAMOSA,USA,JONES,95052205,42.10151275,-91.26261485,"JONES REGIONAL MEDICAL CENTER",IA,OPEN,"(319) 462-6131","CRITICAL ACCESS",-1,"NOT AVAILABLE",52205,-1,-1,-1,-1
2268,-1,-1,-1,-1,"404 JEFFERSON STREET",25,PELLA,USA,MARION,10450219,41.41300324,-92.91092256,"PELLA REGIONAL HEALTH CENTER",IA,OPEN,"(641) 628-3150","CRITICAL ACCESS",-1,http://www.pellahealth.org,50219,-1,-1,-1,-1
2269,-1,-1,-1,-1,"1101 9TH ST SE",21,"SIOUX CENTER",USA,SIOUX,17351250,43.06849304,-96.15806865,"SIOUX CENTER HEALTH",IA,OPEN,"(712) 722-8107","CRITICAL ACCESS",-1,http://siouxcenterhealth.org/,51250,-1,-1,-1,-1
2270,-1,-1,-1,-1,"300 SOUTH THIRD WEST",25,"SODA SPRINGS",USA,CARIBOU,1783276,42.65149052,-111.6147357,"CARIBOU MEMORIAL HOSPITAL AND LIVING CENTER",ID,OPEN,"(208) 547-3341","GENERAL ACUTE CARE",-1,http://www.cariboumemorial.org,83276,-1,-1,-1,-1
2271,-1,-1,-1,-1,"895 NORTH 6TH EAST",25,"MOUNTAIN HOME",USA,ELMORE,155983647,43.13889106,-115.6935963,"ST. LUKE'S ELMORE",ID,OPEN,"(208) 587-8401","CRITICAL ACCESS",-1,https://www.stlukesonline.org/communities-and-locations/facilities/hospitals-and-medical-centers/st-lukes-elmore-medical-center,83647,-1,-1,-1,-1
2272,-1,-1,-1,-1,"2401 W UNIVERSITY AVE",16,MUNCIE,USA,DELAWARE,9547303,40.19678348,-85.41481236,"MERIDIAN SERVICES CORP",IN,OPEN,"(765) 751-5377",PSYCHIATRIC,-1,http://www.meridianhs.org,47303,-1,-1,-1,-1
2273,-1,-1,-1,-1,"1575 CAMBRIDGE STREET",180,CAMBRIDGE,USA,MIDDLESEX,11002138,42.3753221,-71.10694346,"SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE",MA,OPEN,"(617) 876-4344",REHABILITATION,-1,http://spauldingrehab.org/locations/cambridge-ma/,2138,-1,-1,-1,-1
2274,-1,-1,-1,-1,"91 EAST MOUNTAIN RD",100,WESTFIELD,USA,HAMPDEN,13501085,42.11036973,-72.70091012,"WESTERN MASSACHUSETTS HOSPITAL",MA,OPEN,"(413) 562-4131","LONG TERM CARE",-1,http://www.mass.gov/eohhs/gov/departments/dph/programs/hospitals/western-massachusetts-hospital.html,1085,-1,-1,-1,-1
2275,-1,-1,-1,-1,"605 N MAIN STREET",25,ELLINWOOD,USA,BARTON,3267526,38.36032821,-98.58064947,"ELLINWOOD DISTRICT HOSPITAL",KS,OPEN,"(620) 564-2548","CRITICAL ACCESS",-1,http://www.ellinwood.org,67526,-1,-1,-1,-1
2276,-1,-1,-1,-1,"240 WEST 18TH STREET",25,HORTON,USA,BROWN,5766439,39.67327422,-95.53049381,"HORTON COMMUNITY HOSPITAL",KS,OPEN,"(785) 486-2642","CRITICAL ACCESS",-1,http://www.horton-hospital.com,66439,-1,-1,-1,-1
2277,-1,-1,-1,-1,"750 W AVE D",25,KINGMAN,USA,KINGMAN,7467068,37.64764868,-98.12321998,"KINGMAN COMMUNITY HOSPITAL",KS,OPEN,"(620) 532-3147","CRITICAL ACCESS",-1,http://www.kchks.com,67068,-1,-1,-1,-1
2278,-1,-1,-1,-1,"1731 NORTH 90TH STREET",40,"KANSAS CITY",USA,WYANDOTTE,6766112,39.12431389,-94.78685564,"SELECT SPECIALTY HOSPITAL OF KS CITY",KS,OPEN,"(913) 596-7220","LONG TERM CARE",-1,http://www.selectspecialtyhospitals.com,66112,-1,-1,-1,-1
2279,-1,-1,-1,-1,"1006 S JACKSON",100,HUGOTON,USA,STEVENS,6067951,37.17111174,-101.3491863,"STEVENS COUNTY HOSPITAL",KS,OPEN,"(620) 544-6178","CRITICAL ACCESS",-1,"http://www.healthcarefor the heartland.org",67951,-1,-1,-1,-1
2280,-1,-1,-1,-1,"720 W CENTRAL ST",68,"EL DORADO",USA,BUTLER,1167042,37.81828421,-96.8589003,"SUSAN B ALLEN MEMORIAL HOSPITAL",KS,OPEN,"(316) 321-3300","GENERAL ACUTE CARE",-1,http://www.sbamh.com,67042,-1,-1,-1,-1
2281,-1,-1,-1,-1,"600 NORTH WOLFE STREET",951,BALTIMORE,USA,"BALTIMORE CITY",921287,39.2961087,-76.59197222,"JOHNS HOPKINS HOSPITAL",MD,OPEN,"(410) 955-9540","GENERAL ACUTE CARE",-1,http://www.hopkinsmedicine.org,21287,-1,-1,-1,-1
2282,-1,-1,-1,-1,"1306 WEST COLLIN RAYE DRIVE",35,"DE QUEEN",USA,SEVIER,771832,34.04810079,-94.35258284,"DE QUEEN MEDICAL CENTER",AR,OPEN,"(870) 642-7572","CRITICAL ACCESS",-1,http://www.dequeenhospital.com,71832,-1,-1,-1,-1
2283,-1,-1,-1,-1,"10301 MAYO ROAD",75,BARLING,USA,SEBASTIAN,8272923,35.34133753,-94.31306819,"VALLEY BEHAVIORAL HEALTH SYSTEM",AR,OPEN,"(479) 494-5700",PSYCHIATRIC,-1,http://www.vistahealthservices.com,72923,-1,-1,-1,-1
2284,-1,-1,-1,-1,"2300 WESTERN AVE, PO BOX 1450",167,MANITOWOC,USA,MANITOWOC,6054221,44.09465466,-87.67649578,"HOLY FAMILY MEMORIAL INC",WI,OPEN,"(920) 320-2011","GENERAL ACUTE CARE",-1,http://www.hfmhealth.org,54221,-1,-1,-1,-1
2285,-1,-1,-1,-1,"100 RIVENDELL DRIVE",77,BENTON,USA,SALINE,8172019,34.61384598,-92.53293133,"RIVENDELL BEHAVIORAL HEALTH SERVICES",AR,OPEN,"(501) 316-1255",PSYCHIATRIC,-1,http://www.rivendellofarkansas.com,72019,-1,-1,-1,-1
2286,-1,-1,-1,-1,"2712 EAST JOHNSON AVENUE",60,JONESBORO,USA,CRAIGHEAD,3472401,35.85221482,-90.66978926,"ST. BERNARDS BEHAVIORAL HEALTH",AR,OPEN,"(870) 932-2800",PSYCHIATRIC,-1,http://www.sbrmc.com/,72401,-1,-1,-1,-1
2287,-1,-1,-1,-1,"225 EAST JACKSON AVENUE",378,JONESBORO,USA,CRAIGHEAD,3672401,35.83649802,-90.70261858,"ST. BERNARDS MEDICAL CENTER",AR,OPEN,"(870) 972-4100","GENERAL ACUTE CARE",-1,http://www.sbrmc.com/,72401,-1,-1,-1,-1
2288,-1,-1,-1,-1,"1015 UNITY ROAD",33,CROSSETT,USA,ASHLEY,971635,33.13845416,-91.93879905,"ASHLEY COUNTY MEDICAL CENTER",AR,OPEN,"(870) 364-4111","CRITICAL ACCESS",-1,http://www.acmconline.org,71635,-1,-1,-1,-1
2289,-1,-1,-1,-1,"1520 NORTH DIVISION STREET",168,BLYTHEVILLE,USA,MISSISSIPPI,5272315,35.94301993,-89.91731125,"GREAT RIVER MEDICAL CENTER",AR,OPEN,"(870) 838-7300","GENERAL ACUTE CARE",-1,http://www.mchsys.org/getpage.php?name=greatriver,72315,-1,-1,-1,-1
2290,-1,-1,-1,-1,"1910 MALVERN AVENUE",166,"HOT SPRINGS",USA,GARLAND,5600000,34.48610511,-93.03538527,"NATIONAL PARK MEDICAL CENTER",AR,OPEN,"(501) 321-1000","GENERAL ACUTE CARE",-1,http://www.nationalparkmedical.com,71901,-1,-1,-1,-1
2291,-1,-1,-1,-1,"1015 UNITY ROAD",33,CROSSETT,USA,ASHLEY,971635,33.13845416,-91.93879905,"ASHLEY COUNTY MEDICAL CENTER",AR,OPEN,"(870) 364-4111","CRITICAL ACCESS",-1,http://www.acmconline.org,71635,-1,-1,-1,-1
2292,-1,-1,-1,-1,"1520 NORTH DIVISION STREET",168,BLYTHEVILLE,USA,MISSISSIPPI,5272315,35.94301993,-89.91731125,"GREAT RIVER MEDICAL CENTER",AR,OPEN,"(870) 838-7300","GENERAL ACUTE CARE",-1,http://www.mchsys.org/getpage.php?name=greatriver,72315,-1,-1,-1,-1
2293,-1,-1,-1,-1,"1910 MALVERN AVENUE",166,"HOT SPRINGS",USA,GARLAND,5600000,34.48610511,-93.03538527,"NATIONAL PARK MEDICAL CENTER",AR,OPEN,"(501) 321-1000","GENERAL ACUTE CARE",-1,http://www.nationalparkmedical.com,71901,-1,-1,-1,-1
2294,-1,-1,-1,-1,"240 MAPLE ST, PO BOX 470",99,WOODRUFF,USA,ONEIDA,9154568,45.89350427,-89.70253852,"HOWARD YOUNG MED CTR",WI,OPEN,"(715) 356-8000","GENERAL ACUTE CARE",-1,http://www.ministryhealth.org,54568,-1,-1,-1,-1
2295,-1,-1,-1,-1,"451 WEST LOCKE STREET",25,ASHDOWN,USA,"LITTLE RIVER",4071822,33.66925282,-94.13485202,"LITTLE RIVER MEMORIAL HOSPITAL",AR,OPEN,"(870) 898-5011","CRITICAL ACCESS",-1,http://littlerivercounty.org/index.php/component/contact/34-hospital/98-little-river-memorial-hospital,71822,-1,-1,-1,-1
2296,-1,-1,-1,-1,"855 S MAIN ST",25,"OCONTO FALLS",USA,OCONTO,150654154,44.86533455,-88.12769344,"HSHS ST CLARE MEMORIAL HOSPITAL",WI,OPEN,"(920) 846-3444","CRITICAL ACCESS",-1,http://www.stclarememorial.org/,54154,-1,-1,-1,-1
2297,-1,-1,-1,-1,"3601 SOUTH 79TH STREET",24,"FORT SMITH",USA,SEBASTIAN,13772903,35.34745698,-94.34345322,"MERCY ORTHOPEDIC HOSPITAL FORT SMITH",AR,OPEN,"(479) 314-6000","GENERAL ACUTE CARE",-1,https://www.mercy.net/practice/mercy-orthopedic-hospital-fort-smith,72903,-1,-1,-1,-1
2298,-1,-1,-1,-1,"6200 N LACHOLLA BLVD",295,TUCSON,USA,PIMA,6285741,32.320004,-111.0101227,"NORTHWEST MED CENTER",AZ,OPEN,"(520) 469-8100","GENERAL ACUTE CARE",-1,http://www.northwestmedicalcenter.com,85741,-1,-1,-1,-1
2299,-1,-1,-1,-1,"913 N DIXIE AVENUE",285,ELIZABETHTOWN,USA,HARDIN,3042701,37.7099441,-85.87629633,"HARDIN MEMORIAL HOSPITAL",KY,OPEN,"(270) 706-1212","GENERAL ACUTE CARE",-1,http://www.hmh.net/hmhwebsite/location.aspx?pageid=4,42701,-1,-1,-1,-1
2300,-1,-1,-1,-1,"201 MEDICAL VILLAGE DRIVE",51,EDGEWOOD,USA,KENTON,3541017,39.01261227,-84.56661519,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHERN KENTUCKY",KY,OPEN,"(859) 341-2044",REHABILITATION,-1,http://www.healthsouthkentucky.com,41017,-1,-1,-1,-1
2301,-1,-1,-1,-1,"1211 OLD MAIN ST.",25,HARTFORD,USA,OHIO,7242347,37.44846699,-86.89644768,"OHIO COUNTY HOSPITAL",KY,OPEN,"(270) 298-7411","CRITICAL ACCESS",-1,http://www.ohiocountyhospital.com,42347,-1,-1,-1,-1
2302,-1,-1,-1,-1,"3873 NORTH PARKVIEW DRIVE",20,FAYETTEVILLE,USA,WASHINGTON,61672703,36.12132636,-94.1340396,"NORTHWEST HEALTH PHYSICIANS' SPECIALTY HOSPITAL",AR,OPEN,"(479) 571-7002","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",72703,-1,-1,-1,-1
2303,-1,-1,-1,-1,"1100 CARSON AVENUE",78,"LA JUNTA",USA,OTERO,8381050,37.97806683,-103.5495788,"ARKANSAS VALLEY REGIONAL MEDICAL CENTER",CO,OPEN,"(719) 383-6000","GENERAL ACUTE CARE",-1,www.avrmc.org,81050,-1,-1,-1,-1
2304,-1,-1,-1,-1,"115 MILL STREET",294,BELMONT,USA,MIDDLESEX,9902478,42.39373021,-71.19129535,"MCLEAN HOSPITAL CORPORATION",MA,OPEN,"(617) 855-2000",PSYCHIATRIC,-1,http://www.mcleanhospital.org/,2478,-1,-1,-1,-1
2305,-1,-1,-1,-1,"3 RANDOLPH STREET",-999,CANTON,USA,NORFOLK,11102021,42.17599054,-71.12525626,"PAPPAS REHABILITATION HOSPITAL FOR CHILDREN",MA,OPEN,"(781) 828-2440",CHILDREN,-1,http://www.mass.gov/eohhs/gov/departments/dph/programs/hospitals/mass-hospital-school.html,2021,-1,-1,-1,-1
2306,-1,-1,-1,-1,"2200 KERNAN DRIVE",138,BALTIMORE,USA,"BALTIMORE CITY",103221207,39.31376424,-76.7079635,"UNIV OF MD REHABILITATION & ORTHOPAEDIC INSTITUTE",MD,OPEN,"(410) 448-6701","GENERAL ACUTE CARE",-1,http://umrehabortho.org/,21207,-1,-1,-1,-1
2307,-1,-1,-1,-1,"500 UPPER CHESAPEAKE DRIVE",170,"BEL AIR",USA,HARFORD,103921014,39.51957804,-76.34572578,"UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER",MD,OPEN,"(443) 643-3303","GENERAL ACUTE CARE",-1,http://www.uchs.org,21014,-1,-1,-1,-1
2308,-1,-1,-1,-1,"201 HALL HIGHWAY",89,CRISFIELD,USA,SOMERSET,3221817,37.99755791,-75.85255488,"EDWARD MCCREADY MEMORIAL HOSPITAL",MD,OPEN,"(410) 726-9496","GENERAL ACUTE CARE",-1,http://www.mccreadyfoundation.org,21817,-1,-1,-1,-1
2309,-1,-1,-1,-1,"220 TILGHMAN ROAD",54,SALISBURY,USA,WICOMICO,4021801,38.36924134,-75.54862399,"ENCOMPASS HEALTH REHAB HOSPITAL OF SALISBURY",MD,OPEN,"(410) 546-4600",REHABILITATION,-1,http://www.healthsouthchesapeake.com,21801,-1,-1,-1,-1
2310,-1,-1,-1,-1,"144 STATE STREET",230,PORTLAND,USA,CUMBERLAND,3704101,43.65133292,-70.2649497,"NORTHERN LIGHT HEALTH",ME,OPEN,"(207) 879-3000","GENERAL ACUTE CARE",-1,http://www.mercyhospitalstories.org/cms/,4101,-1,-1,-1,-1
2311,-1,-1,-1,-1,"5500 ARMSRTONG RD",-999,"BATTLE CREEK",USA,CALHOUN,7749037,42.3434272,-85.29133174,"VA MEDICAL CENTER - BATTLE CREEK",MI,OPEN,"(269) 966-5600",MILITARY,-1,http://www.battlecreek.va.gov/,49037,-1,-1,-1,-1
2312,-1,-1,-1,-1,"301 N MAIN ST",22,SHERIDAN,USA,MONTCALM,8448884,43.21594853,-85.07416184,"SHERIDAN COMMUNITY HOSPITAL",MI,OPEN,"NOT AVAILABLE","CRITICAL ACCESS",-1,http://www.sheridanhospital.com,48884,-1,-1,-1,-1
2313,-1,-1,-1,-1,"1140 N STATE STREET",15,"SAINT IGNACE",USA,MACKINAC,7549781,45.89063146,-84.72945092,"MACKINAC STRAITS HOSPITAL AND HEALTH CENTER",MI,OPEN,"NOT AVAILABLE","CRITICAL ACCESS",-1,http://www.mshosp.org,49781,-1,-1,-1,-1
2314,-1,-1,-1,-1,"818 RIVERSIDE AVENUE",88,ADRIAN,USA,LENAWEE,6949221,41.91366434,-84.04910402,"PROMEDICA BIXBY HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.promedica.org,49221,-1,-1,-1,-1
2315,-1,-1,-1,-1,"1210 W SAGINAW",50,LANSING,USA,INGHAM,2548915,42.74151965,-84.5699918,"SPARROW HEALTH SYSTEM-ST LAWRENCE CAMPUS",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.sparrow.org/?id=528&sid=1,48915,-1,-1,-1,-1
2316,-1,-1,-1,-1,"805 W CEDAR ST",25,STANDISH,USA,ARENAC,1748658,43.98186568,-83.9692167,"ASCENSION STANDISH COMMUNITY HOSPITAL",MI,OPEN,"NOT AVAILABLE","CRITICAL ACCESS",-1,http://www.stmarysofmichigan.org/standish,48658,-1,-1,-1,-1
2317,-1,-1,-1,-1,"1309 SHELDON RD",81,"GRAND HAVEN",USA,OTTAWA,11749417,43.05077262,-86.22882918,"NORTH OTTAWA COMMUNITY HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.noch.org,49417,-1,-1,-1,-1
2318,-1,-1,-1,-1,"23901 LAHSER",34,SOUTHFIELD,USA,OAKLAND,9848033,42.46463276,-83.26135516,"STRAITH HOSPITAL FOR SPECIAL SURGERY",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://straith.org/,48033,-1,-1,-1,-1
2319,-1,-1,-1,-1,"22401 FOSTER WINTER DRIVE",45,SOUTHFIELD,USA,OAKLAND,10848075,42.45749333,-83.20319683,"OAKLAND REGIONAL HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.oaklandregionalhospital.com,48075,-1,-1,-1,-1
2320,-1,-1,-1,-1,"1234 NAPIER AVENUE",215,"ST JOSEPH",USA,BERRIEN,2749085,42.08825417,-86.47877147,"LAKELAND HOSPITAL, ST JOSEPH",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.lakelandhealth.org,49085,-1,-1,-1,-1
2321,-1,-1,-1,-1,"31 NORTH ST JOSEPH AVE",76,NILES,USA,BERRIEN,3149120,41.8279252,-86.26048853,"LAKELAND HOSPITAL, NILES",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.lakelandhealth.org/,49120,-1,-1,-1,-1
2322,-1,-1,-1,-1,"274 E CHICAGO ST",96,COLDWATER,USA,BRANCH,3349036,41.93761006,-84.98968856,"COMMUNITY HEALTH CENTER OF BRANCH COUNTY",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.chcbc.com,49036,-1,-1,-1,-1
2323,-1,-1,-1,-1,"300 NORTH AVENUE",189,"BATTLE CREEK",USA,CALHOUN,549017,42.33108575,-85.17794749,"BRONSON BATTLE CREEK HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.bchealth.com,49017,-1,-1,-1,-1
2324,-1,-1,-1,-1,"826 WEST KING STREET",107,OWOSSO,USA,SHIAWASSEE,13648867,43.00605206,-84.18167719,"MEMORIAL HEALTHCARE",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.memorialhealthcare.org,48867,-1,-1,-1,-1
2325,-1,-1,-1,-1,"4675 HILL STREET",25,"CASS CITY",USA,TUSCOLA,13748726,43.60418042,-83.18260393,"HILLS & DALES GENERAL HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.hdghmi.org,48726,-1,-1,-1,-1
2326,-1,-1,-1,-1,"5301 E HURON RIVER DR",513,"ANN ARBOR",USA,WASHTENAW,14248106,42.26518803,-83.65432995,"ST JOSEPH MERCY HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.stjoesannarbor.org/maple,48106,-1,-1,-1,-1
2327,-1,-1,-1,-1,"775 S MAIN ST",102,CHELSEA,USA,WASHTENAW,14348118,42.31026134,-84.01583359,"ST JOSEPH MERCY CHELSEA",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.stjoeschelsea.org/chelsea,48118,-1,-1,-1,-1
2328,-1,-1,-1,-1,"401 W GREENLAWN AVE",322,LANSING,USA,INGHAM,2848910,42.70376296,-84.55498881,"MCLAREN GREATER LANSING",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.irmc.org,48910,-1,-1,-1,-1
2329,-1,-1,-1,-1,"18101 OAKWOOD BLVD",632,DEARBORN,USA,WAYNE,14748124,42.29032641,-83.21459189,"BEAUMONT HOSPITAL DEARBORN",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,https://www.oakwood.org/beaumont-hospital-dearborn,48124,-1,-1,-1,-1
2330,-1,-1,-1,-1,"6071 W OUTER DRIVE",383,DETROIT,USA,WAYNE,14848235,42.41911826,-83.18202487,"SINAI-GRACE HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.sinaigrace.org,48235,-1,-1,-1,-1
2331,-1,-1,-1,-1,"468 CADIEUX RD",250,"GROSSE POINTE",USA,WAYNE,15048230,42.38439613,-82.91440414,"BEAUMONT HOSPITAL GROSSE POINTE",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.beaumont.edu/grosse-pointe-hospital-campus,48230,-1,-1,-1,-1
2332,-1,-1,-1,-1,"3990 JOHN R STREET",470,DETROIT,USA,WAYNE,15148201,42.35178008,-83.05639128,"HARPER UNIVERSITY HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.harperhospital.org,48201,-1,-1,-1,-1
2333,-1,-1,-1,-1,"5900 BYRON CENTER AVENUE, SW",208,WYOMING,USA,KENT,6249519,42.85781759,-85.71770279,"METRO HEALTH HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.metrohealth.net,49519,-1,-1,-1,-1
2334,-1,-1,-1,-1,"1400 W ICE LAKE ROAD",25,"IRON RIVER",USA,IRON,5549935,46.0998841,-88.61927448,"ASPIRUS IRON RIVER HOSPITAL & CLINICS",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.aspirus.org/iron-river-hospital/our-locations/961.aspx,49935,-1,-1,-1,-1
2335,-1,-1,-1,-1,"901 LAKESHORE DRIVE",25,ISHPEMING,USA,MARQUETTE,7849849,46.5049286,-87.68481148,"BELL MEMORIAL HOSPITAL",MI,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.bellhospital.org,49849,-1,-1,-1,-1
