fid,address,alt_name,beds,city,country,county,countyfips,helipad,id,latitude,longitude,naics_code,naics_desc,name,owner,population,source,sourcedate,st_fips,state,status,telephone,trauma,type,val_date,val_method,website,zip
1654,"700 WEST MARKET STREET","NOT AVAILABLE",71,ATHENS,USA,LIMESTONE,1083,N,1535611,34.80416393,-86.97840721,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","ATHENS LIMESTONE HOSPITAL",PROPRIETARY,71,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(256) 233-9292","LEVEL III","GENERAL ACUTE CARE","10/2/2013 0:00",IMAGERY/OTHER,http://www.athenslimestonehospital.com,35611
1655,"2010 BROOKWOOD MEDICAL CENTER DRIVE","NOT AVAILABLE",607,BIRMINGHAM,USA,JEFFERSON,1073,Y,535259,33.46373094,-86.77625339,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","SELECT SPECIALTY HOSPITAL",PROPRIETARY,607,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 877-1000","LEVEL III","GENERAL ACUTE CARE","3/13/2014 0:00",IMAGERY/OTHER,http://www.bwmc.com,35259
1656,"1600 SEVENTH AVENUE, SOUTH","NOT AVAILABLE",332,BIRMINGHAM,USA,JEFFERSON,1073,Y,735233,33.50404815,-86.80515914,622110,"CHILDREN'S HOSPITALS, GENERAL","CHILDREN'S HOSPITAL OF ALABAMA",NON-PROFIT,332,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 638-9100","LEVEL I",CHILDREN,"3/12/2014 0:00",IMAGERY/OTHER,http://www.childrensal.org,35233
1657,"50 MEDICAL PARK EAST DRIVE","NOT AVAILABLE",45,BIRMINGHAM,USA,SHELBY,1117,N,9235261,33.41491921,-86.68602206,622310,"SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS","NOLAND HOSPITAL BIRMINGHAM",PROPRIETARY,45,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 783-8444","NOT AVAILABLE","LONG TERM CARE","2/10/2014 0:00",IMAGERY,http://www.nolandhealth.com,35261
1658,"800 MONTCLAIR ROAD","NOT AVAILABLE",38,BIRMINGHAM,USA,JEFFERSON,1073,Y,8535213,33.46410394,-86.77733262,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","SELECT SPECIALTY HOSPITAL-BIRMINGHAM",PROPRIETARY,38,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 599-4595","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY/OTHER,"http://www.selectspecialtyhospitals.com/company/locations/birmingh am.aspx",35213
1659,"619 SOUTH 19TH STREET","NOT AVAILABLE",1157,BIRMINGHAM,USA,JEFFERSON,1073,Y,11935233,33.50560329,-86.8020354,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","UNIVERSITY OF ALABAMA HOSPITAL","GOVERNMENT - STATE",1157,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 934-4444","LEVEL I","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY/OTHER,http://www.health.uab.edu,35233
1660,"1301 BELLEVILLE AVENUE","NOT AVAILABLE",91,BREWTON,USA,ESCAMBIA,1053,Y,3836427,31.12703391,-87.0734993,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","D. W. MCMILLAN MEMORIAL HOSPITAL","GOVERNMENT - DISTRICT/AUTHORITY",91,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(251) 867-8061","LEVEL III","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY/OTHER,http://www.dwmmh.org,36427
1661,"317 MCWILLIAMS AVENUE","NOT AVAILABLE",30,CAMDEN,USA,WILCOX,1131,Y,6436726,31.99752515,-87.30025784,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","J. PAUL JONES HOSPITAL","GOVERNMENT - LOCAL",30,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 682-4131","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,"NOT AVAILABLE",36726
1662,"14600 ST. STEPHENS AVENUE","NOT AVAILABLE",25,CHATOM,USA,WASHINGTON,1129,Y,12236518,31.45953815,-88.23507989,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","WASHINGTON COUNTY HOSPITAL","GOVERNMENT - LOCAL",25,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(251) 847-2223","NOT AVAILABLE","CRITICAL ACCESS","9/10/2013 0:00",IMAGERY/OTHER,http://www.wchnh.org,36518
1663,"105 U.S. HIGHWAY 80, EAST","NOT AVAILABLE",99,DEMOPOLIS,USA,MARENGO,1091,Y,91836732,32.50478853,-87.8363988,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BRYAN W. WHITFIELD MEMORIAL HOSPITAL","GOVERNMENT - DISTRICT/AUTHORITY",99,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 287-2423","LEVEL III","GENERAL ACUTE CARE","2/3/2015 0:00",IMAGERY/OTHER,"NOT AVAILABLE",36732
1664,"700 EAST COTTONWOOD ROAD","NOT AVAILABLE",38,DOTHAN,USA,HOUSTON,1069,N,4236301,31.20381564,-85.38460112,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","LAUREL OAKS BEHAVIORAL HEALTH CENTER",PROPRIETARY,38,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 794-7373","NOT AVAILABLE",PSYCHIATRIC,"2/10/2014 0:00",IMAGERY/OTHER,http://www.laureloaksbhc.com,36301
1665,"400 NORTH EDWARDS STREET","NOT AVAILABLE",131,ENTERPRISE,USA,COFFEE,1031,N,5336330,31.3187724,-85.85536974,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MEDICAL CENTER ENTERPRISE",PROPRIETARY,131,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 347-0584","LEVEL III","GENERAL ACUTE CARE","9/6/2013 0:00",IMAGERY/OTHER,http://www.mcehospital.com,36330
1666,"101 CRESTVIEW AVENUE","NOT AVAILABLE",58,EVERGREEN,USA,CONECUH,1035,Y,4636401,31.43079857,-86.94048359,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","EVERGREEN MEDICAL CENTER",PROPRIETARY,58,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(251) 578-0166","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY/OTHER,http://www.evergreenmedical.org,36401
1667,"1653 TEMPLE AVENUE, NORTH","NOT AVAILABLE",61,FAYETTE,USA,FAYETTE,1057,Y,4835555,33.70817814,-87.82468898,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","FAYETTE MEDICAL CENTER","GOVERNMENT - DISTRICT/AUTHORITY",61,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 932-5966","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY/OTHER,http://www.dchsystem.com/body.cfm?id=36928,35555
1668,"3001 SCENIC HIGHWAY","NOT AVAILABLE",68,GADSDEN,USA,ETOWAH,1055,N,8035904,34.07242575,-86.01976607,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","MOUNTAIN VIEW HOSPITAL",PROPRIETARY,68,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(256) 546-9265","NOT AVAILABLE",PSYCHIATRIC,"2/10/2014 0:00",IMAGERY,http://www.mtnviewhospital.com,35904
1669,"55 HOSPITAL DRIVE","NOT AVAILABLE",132,ATHENS,USA,ATHENS,39009,Y,12545701,39.32795266,-82.11543398,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","O'BLENESS MEMORIAL HOSPITAL",NON-PROFIT,132,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(740) 592-9354","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY,https://www.ohiohealth.com/obleness/,45701
1670,"ONE HOSPITAL DRIVE","NOT AVAILABLE",147,HUNTSVILLE,USA,MADISON,1089,N,8435801,34.6936114,-86.57217154,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CRESTWOOD MEDICAL CENTER",PROPRIETARY,147,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(256) 429-5000","LEVEL III","GENERAL ACUTE CARE","10/2/2013 0:00",IMAGERY,http://www.crestwoodmedcenter.com,35801
1671,"5315 MILLENNIUM DRIVE","NOT AVAILABLE",20,HUNTSVILLE,USA,MADISON,1089,N,1935806,34.75317024,-86.66569635,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","BEHAVIORAL HEALTHCARE CENTER AT HUNTSVILLE, INC.",PROPRIETARY,20,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(256) 964-6700","NOT AVAILABLE",PSYCHIATRIC,"2/10/2014 0:00",IMAGERY,http://www.tnhealthmanagement.com/bhc/huntsville,35806
1672,"110 NORTH POPLAR STREET","NOT AVAILABLE",70,OXFORD,USA,BUTLER,39017,Y,1345056,39.51259616,-84.74153696,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MCCULLOUGH-HYDE MEMORIAL HOSPITAL",NON-PROFIT,70,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(513) 523-2111","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY,http://www.mhmh.org,45056
1673,"1701 SOUTH PELHAM ROAD","NOT AVAILABLE",104,JACKSONVILLE,USA,CALHOUN,1015,N,6836265,33.78493225,-85.76355079,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","RMC JACKSONVILLE",PROPRIETARY,104,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(256) 782-4538","NOT AVAILABLE","GENERAL ACUTE CARE","5/9/2019 0:00",IMAGERY,http://www.jmchealth.com,36265
1674,"3400 HIGHWAY 78, EAST","NOT AVAILABLE",267,JASPER,USA,WALKER,1127,Y,12035502,33.8427289,-87.23599958,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","WALKER BAPTIST MEDICAL CENTER",PROPRIETARY,267,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 715-5309","LEVEL III","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY/OTHER,http://www.bhsala.com/home_walker.cfm?id=41,35502
1675,"1700 WEST TOWNLINE ROAD","NOT AVAILABLE",25,CRESTON,USA,UNION,19175,Y,11450801,41.07016639,-94.38409501,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","GREATER REGIONAL MEDICAL CENTER","GOVERNMENT - LOCAL",25,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,"8/9/2019 0:00",19,IA,OPEN,"(641) 782-7091","LEVEL IV","CRITICAL ACCESS","4/19/2016 0:00",IMAGERY/OTHER,http://www.greaterregional.org,50801
1676,"1345 FOUNTAIN BLVD","NOT AVAILABLE",-999,SPRINGFIELD,USA,CLARK,39023,N,94,39.94097469,-83.81134186,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MERCY MEDICAL CENTER",NON-PROFIT,-999,http://publicapps.odh.ohio.gov,"3/3/2015 0:00",39,OH,CLOSED,"(937) 523-1000","NOT AVAILABLE","GENERAL ACUTE CARE","5/22/2015 0:00",IMAGERY/OTHER,http://www.community-mercy.org/imaging_center_main.asp,45504
1677,"4465 NARROW LANE ROAD","NOT AVAILABLE",70,MONTGOMERY,USA,MONTGOMERY,1101,N,2336116,32.31910698,-86.2807098,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MONTGOMERY",PROPRIETARY,70,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 284-7700","NOT AVAILABLE",REHABILITATION,"2/10/2014 0:00",IMAGERY/OTHER,http://www.healthsouthmontgomery.com,36116
1678,"1725 PINE STREET","NOT AVAILABLE",344,MONTGOMERY,USA,MONTGOMERY,1101,Y,6636106,32.366953,-86.28538554,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","JACKSON HOSPITAL AND CLINIC",NON-PROFIT,344,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 293-8000","LEVEL III","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.jackson.org,36106
1679,"202 HOSPITAL ST","NOT AVAILABLE",98,MOULTON,USA,LAWRENCE,1079,Y,8835650,34.48341465,-87.28531044,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","LAWRENCE MEDICAL CENTER","GOVERNMENT - LOCAL",98,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(256) 974-2200","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY/OTHER,http://www.lawrencemedicalcenter.com,35650
1680,"1460 ORANGE STREET","NOT AVAILABLE",56,COSHOCTON,USA,COSHOCTON,39031,Y,3643812,40.27084638,-81.84776367,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","COSHOCTON COUNTY MEMORIAL HOSPITAL",NON-PROFIT,56,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(740) 622-6411","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY,http://www.ccmh.com,43812
1681,"2700 HOSPITAL DRIVE","NOT AVAILABLE",204,NORTHPORT,USA,TUSCALOOSA,1125,N,7435476,33.23398145,-87.5709109,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","NORTHPORT MEDICAL CENTER","GOVERNMENT - DISTRICT/AUTHORITY",204,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 759-7147","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.dchsystem.com,35476
1682,"702 MAIN STREET","NOT AVAILABLE",99,OPP,USA,COVINGTON,1039,N,5636467,31.29195824,-86.25452692,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MIZELL MEMORIAL HOSPITAL",NON-PROFIT,99,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 493-3541","LEVEL III","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.mizellmh.com,36467
1683,"126 HOSPITAL AVENUE","NOT AVAILABLE",89,OZARK,USA,DALE,1045,Y,836360,31.45157666,-85.63208804,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","DALE MEDICAL CENTER",PROPRIETARY,89,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 774-2601","LEVEL III","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY/OTHER,http://www.dalemedical.org,36360
1684,"629 NORTH SANDUSKY AVENUE","AVITA HEALTH BUCYRUS",25,BUCYRUS,USA,CRAWFORD,39033,Y,13444820,40.8153399,-82.97663213,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BUCYRUS COMMUNITY HOSPITAL",NON-PROFIT,25,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(419) 562-4677","NOT AVAILABLE","CRITICAL ACCESS","2/10/2014 0:00",IMAGERY/OTHER,http://avitahealth.org/home,44820
1685,"269 PORTLAND WAY SOUTH","NOT AVAILABLE",50,GALION,USA,CRAWFORD,39033,Y,7644833,40.73090377,-82.80225721,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","GALION COMMUNITY HOSPITAL",NON-PROFIT,50,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(419) 468-4841","NOT AVAILABLE","CRITICAL ACCESS","3/12/2014 0:00",IMAGERY,http://www.galionhospital.org,44833
1686,"211 HOSPITAL ROAD","NOT AVAILABLE",25,"RED BAY",USA,FRANKLIN,1059,Y,10235582,34.45810576,-88.14732506,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","RED BAY HOSPITAL","GOVERNMENT - DISTRICT/AUTHORITY",25,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(256) 356-9532","NOT AVAILABLE","CRITICAL ACCESS","9/6/2013 0:00",IMAGERY/OTHER,http://redbayhospital.net/,35582
1687,"1301 S. MONTGOMERY AVENUE","NOT AVAILABLE",185,SHEFFIELD,USA,COLBERT,1033,Y,6035660,34.74595015,-87.70026146,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","HELEN KELLER MEMORIAL HOSPITAL","GOVERNMENT - DISTRICT/AUTHORITY",185,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(256) 386-4556","LEVEL III","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.helenkeller.com,35660
1688,"18101 LORAIN AVENUE","NOT AVAILABLE",29,CLEVELAND,USA,CUYAHOGA,39035,Y,27844111,41.45024464,-81.82413912,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)","GRACE HOSPITAL AT FAIRVIEW",NON-PROFIT,29,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(216) 456-3880","NOT AVAILABLE","LONG TERM CARE","9/15/2016 0:00",IMAGERY/OTHER,http://www.gracehospital.org/,44111
1689,"315 WEST HICKORY STREET","NOT AVAILABLE",163,SYLACAUGA,USA,TALLADEGA,1121,N,3435150,33.16456023,-86.25548758,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","COOSA VALLEY MEDICAL CENTER",NON-PROFIT,163,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(256) 401-4000","LEVEL III","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.cvhealth.net,35150
1690,"604 STONE AVENUE","NOT AVAILABLE",122,TALLADEGA,USA,TALLADEGA,1121,Y,3035161,33.44027682,-86.0907834,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CITIZENS BAPTIST MEDICAL CENTER",NON-PROFIT,122,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 715-5309","LEVEL III","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.bhsala.com/home_citizens.cfm?id=38,35161
1691,"3701 LOOP RD E","NOT AVAILABLE",-999,TUSCALOOSA,USA,TUSCALOOSA,1125,N,4535401,33.18993567,-87.48831785,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","VA MEDICAL CENTER - TUSCALOOSA","GOVERNMENT - FEDERAL",-999,https://www.va.gov/directory/guide/allstate.asp,"9/26/2019 0:00",1,AL,OPEN,"(205) 554-2000","NOT AVAILABLE",MILITARY,"5/20/2015 0:00",IMAGERY/OTHER,http://www.tuscaloosa.va.gov/,35401
1692,"102 WEST CONECUH AVENUE","NOT AVAILABLE",61,"UNION SPRINGS",USA,BULLOCK,1011,N,8236089,32.14663511,-85.71700933,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BULLOCK COUNTY HOSPITAL",PROPRIETARY,61,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 738-2140","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,"NOT AVAILABLE",36089
1693,"500 HOSPITAL DRIVE","NOT AVAILABLE",69,WETUMPKA,USA,ELMORE,1051,Y,4536092,32.55226697,-86.18639645,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","ELMORE COMMUNITY HOSPITAL",PROPRIETARY,69,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(334) 567-4311","NOT AVAILABLE","GENERAL ACUTE CARE","9/6/2013 0:00",IMAGERY/OTHER,http://www.elmorehospital.com/,36092
1694,"11100 EUCLID AVENUE","NOT AVAILABLE",1032,CLEVELAND,USA,CUYAHOGA,39035,Y,1744106,41.50614205,-81.60509543,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","UNIVERSITY HOSPITALS OF CLEVELAND",NON-PROFIT,1032,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(216) 844-1000","LEVEL I","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY,http://www.uhhospitals.org/cleveland,44106
1695,"9500 EUCLID AVENUE","NOT AVAILABLE",1268,CLEVELAND,USA,CUYAHOGA,39035,Y,17044195,41.50275096,-81.62079267,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CLEVELAND CLINIC",NON-PROFIT,1268,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(216) 444-2200","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.clevelandclinic.org,44195
1696,"3999 RICHMOND ROAD","NOT AVAILABLE",144,BEACHWOOD,USA,CUYAHOGA,39035,Y,10144122,41.45219887,-81.49469357,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER",NON-PROFIT,144,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(216) 593-5500","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.uhhospitals.org/ahuja/,44122
1697,"7007 POWERS BOULEVARD","NOT AVAILABLE",348,PARMA,USA,CUYAHOGA,39035,Y,14344129,41.38211984,-81.73139468,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","PARMA COMMUNITY GENERAL HOSPITAL",NON-PROFIT,348,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(440) 743-4900","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY/OTHER,www.parmahospital.org,44129
1698,"835 SWEITZER STREET","NOT AVAILABLE",104,GREENVILLE,USA,DARKE,39037,N,16045331,40.08929177,-84.6347411,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","WAYNE HOSPITAL",NON-PROFIT,104,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(937) 548-1141","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.waynehealthcare.org,45331
1699,"700 HIGH STREET","NOT AVAILABLE",228,WILLIAMSPORT,USA,LYCOMING,42081,Y,16917701,41.24701063,-77.01596697,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","WILLIAMSPORT REGIONAL MEDICAL CENTER",NON-PROFIT,228,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,"8/9/2019 0:00",42,PA,OPEN,"(570) 321-2389","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.susquehannahealth.org/,17701
1700,"5715 EAST 2ND STREET","NOT AVAILABLE",41,CASPER,USA,NATRONA,56025,N,3382609,42.84422553,-106.2423701,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","ELKHORN VALLEY REHABILITATION HOSPITAL LLC",PROPRIETARY,41,https://health.wyo.gov/aging/hls/healthcare-facility-directory/,"8/13/2019 0:00",56,WY,OPEN,"(307) 265-0005","NOT AVAILABLE",REHABILITATION,"4/30/2020 0:00",IMAGERY/OTHER,evrh.ernesthealth.com,82609
1701,"201 UNIVERSITY BOULEVARD","NOT AVAILABLE",96,TUSCALOOSA,USA,TUSCALOOSA,1125,N,91235402,33.219066,-87.533981,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","MARY S. HARPER GERIATRIC PSYCHIATRY CENTER","GOVERNMENT - STATE",-999,http://dph1.adph.state.al.us/facilitiesdirectory,"8/9/2019 0:00",1,AL,OPEN,"(205) 759-0900","NOT AVAILABLE",PSYCHIATRIC,"2/20/2018 0:00",IMAGERY/OTHER,"NOT AVAILABLE",35402
1702,"561 WEST CENTRAL AVENUE","NOT AVAILABLE",152,DELAWARE,USA,DELAWARE,39041,Y,12743015,40.30551402,-83.08925286,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","GRADY MEMORIAL HOSPITAL",NON-PROFIT,152,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(740) 615-1000","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY,https://www.ohiohealth.com/grady,43015
1703,"PR-787 KM 1.5","NOT AVAILABLE",216,CIDRA,PRI,CIDRA,72041,N,3800739,18.17603896,-66.16140123,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CIDRA PAN AMERICAN HOSPITAL","NOT AVAILABLE",-999,http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,"8/9/2019 0:00",72,PR,OPEN,"(787) 739-5555","NOT AVAILABLE","GENERAL ACUTE CARE","2/12/2014 0:00",IMAGERY,http://www.hospitalpanamericano.com/,739
1704,"55 MONUMENT ROAD","NOT AVAILABLE",73,YORK,USA,YORK,42133,N,28617403,39.92619279,-76.71895855,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","WELLSPAN SURGERY AND REHABILITATION HOSPITAL",PROPRIETARY,-999,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,"8/9/2019 0:00",42,PA,OPEN,"(717) 812-6100","NOT AVAILABLE",REHABILITATION,"9/26/2016 0:00",IMAGERY,https://www.wellspan.org/offices-locations/hospitals/wellspan-surgery-rehabilitation-hospital/,17403
1705,"AVE LAUREL - URB SANTA JUANITA","NOT AVAILABLE",102,BAYAMON,PRI,BAYAMON,72021,Y,3200956,18.3675704,-66.15412449,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","HOSP UNIVERSITARIO DR RAMON RUIZ ARNAU","GOVERNMENT - STATE",102,http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,"8/9/2019 0:00",72,PR,OPEN,"(787) 787-5151","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY,"NOT AVAILABLE",956
